id,title,description,language,content_id
nG7PimCZV4h9Jvd5SvLEs,Misawa Hokkidon,"Misawa Hokkidon is a local specialty dish from Misawa City in Aomori Prefecture, featuring delicious bowls made with fresh surf clams. This dish showcases the region's local ingredients, offering an unforgettable taste experience for visitors. Misawa City is an attractive destination that combines natural beauty with rich culture, making it an ideal spot for tourists. Be sure to visit Misawa and savor the delightful hokkidon!",EN,RcmlVz61GcjSLP67NqCQ-
7MKG1dnfC1D8QEwUeIvHp,三沢ほっき丼,三沢ほっき丼は、青森県三沢市の名物料理で、新鮮なほっき貝を使用した美味しい丼です。この料理は、地元の食材を活かした特別な一品で、訪れる人々にとって忘れられない味わいを提供します。三沢市は、自然の美しさと豊かな文化が融合した魅力的な場所で、観光客にとって理想的な目的地です。ぜひ、三沢を訪れて、ほっき丼を味わってみてください。,JA,RcmlVz61GcjSLP67NqCQ-
jXykgq5w47SUjvNljKgyZ,"One of Japan's Sanbunju ""Kameoka Monju""","Kameoka Monju is an enchanting spot where visitors can experience Japan's rich culture and history. This site offers deep spiritual solace, particularly dedicated to Monju Bosatsu, the deity of wisdom and learning. Surrounded by beautiful nature, this temple provides an ideal environment for tranquility and reflection. By visiting Kameoka Monju, one can appreciate its historical significance and cultural value, ensuring a memorable experience for all who come.",EN,DBPGrVRL0-q9qFkD_Q_gy
7YEtX2tqd5nhZ57CP09Zc,日本の三文殊の一つ「亀岡文殊」,亀岡文殊は、日本の文化と歴史を体験できる魅力的なスポットです。この場所は、訪れる人々に深い精神的な安らぎを提供し、特に学問や知恵の神として知られる文殊菩薩を祀っています。美しい自然に囲まれたこの寺院は、静かな環境で心を落ち着けるのに最適です。亀岡文殊を訪れることで、歴史的な背景や文化的な価値を感じることができ、訪問者は心に残る体験を得ることができるでしょう。,JA,DBPGrVRL0-q9qFkD_Q_gy
wfS1rMjUIRA_iELDmU5tJ,Ceramic classroom / painting classroom,"This ceramic and painting classroom offers a fantastic opportunity to unleash your creativity and enjoy art. Participants can learn pottery and painting techniques under the guidance of professional instructors while creating their own unique pieces. With activities designed for both beginners and experienced artists, it’s a perfect place to enjoy art and make new friends. Surrounded by beautiful scenery, this classroom promises a memorable experience. Come and explore your artistic side!",EN,gM60Spk9ypTMyZbFN2icE
qU17p9NdKLwuG29GPZto4,陶芸教室 / 絵画教室,この陶芸教室と絵画教室は、創造力を発揮し、アートを楽しむ絶好の機会です。参加者は、専門のインストラクターの指導のもと、陶器や絵画の技術を学びながら、自分だけの作品を作り上げることができます。初心者から経験者まで、誰でも楽しめる内容が用意されており、アートを通じて新しい友達を作ることもできます。美しい風景に囲まれたこの教室で、心に残る体験をしてみませんか？,JA,gM60Spk9ypTMyZbFN2icE
Ptx7qCQMtbja-LdiNzLUw,Light's lit. KOKAJIYA,"Kokajiya is a special place where visitors can experience the charm of the Tohoku region. Guests are welcomed with warm hospitality while immersing themselves in the local culture and history. This destination offers beautiful scenery, traditional crafts, and delicious local cuisine, providing an unforgettable experience for international travelers. Be sure to spend a special moment at Kokajiya.",EN,ghdxzGuvJ39RBFC5nnN1G
7dbhs4J-tx6nCu3pyGe3o,光が灯る。こかじ屋,こかじ屋は、東北地方の魅力を体験できる特別な場所です。訪れる人々は、地域の文化や歴史を感じながら、心温まるおもてなしを受けることができます。美しい風景や伝統的な工芸品、地元の美味しい料理が楽しめるこの場所は、訪日外国人旅行者にとって忘れられない体験を提供します。ぜひ、こかじ屋で特別なひとときをお過ごしください。,JA,ghdxzGuvJ39RBFC5nnN1G
IU2P2FieL1GUEDktnbrMs,Kenji Miyazawa Ihato Bakan,"Kenji Miyazawa's Ihato Bakan is a place filled with beautiful nature and culture inspired by his works. This region features landscapes that served as the backdrop for his poems and stories, offering visitors a profound experience. With stunning scenery throughout the seasons and numerous events to immerse in local culture, this destination provides a refreshing escape into nature while allowing visitors to delve into Miyazawa's world. It promises to be a unique experience for all who visit.",EN,gfE95H0bDGQEToqTfUZEN
nxgRLW5k7jUjxIiCACQ1V,宮沢賢治のイーハトーブ,宮沢賢治のイーハトーブは、彼の作品にインスパイアされた美しい自然と文化が広がる場所です。この地域は、彼の詩や物語の舞台となった風景が点在しており、訪れる人々に感動を与えます。四季折々の美しい風景や、地元の文化を体験できるイベントも豊富です。自然の中でリフレッシュし、賢治の世界に浸ることができるこの場所は、訪問者にとって特別な体験となるでしょう。,JA,gfE95H0bDGQEToqTfUZEN
SHeSg-bgRsjm0GoG78CzW,Hanamaki Sweets Street,"Hanamaki Sweets Street is a fantastic spot to experience the charm of the Tohoku region. Here, you can enjoy a variety of sweets made with local specialties. Visitors are drawn in by the sweet aromas and can savor different treats while immersing themselves in the local culture. Strolling through the beautiful streets, you can create special moments with friends and family. Don't miss this delightful sweets street when you visit Hanamaki!",EN,erqFZmjSqgpwevBH0tcs8
gJK-ObWRoezWaLVZocw-Z,花巻スイーツストリート,花巻スイーツストリートは、東北地方の魅力を体験できる素晴らしいスポットです。ここでは、地元の特産品を使用した多彩なスイーツが楽しめます。訪れる人々は、甘い香りに誘われながら、様々なスイーツを味わい、地元の文化を感じることができます。美しい街並みを散策しながら、友人や家族と一緒に特別なひとときを過ごすことができるでしょう。花巻を訪れた際には、ぜひこのスイーツストリートをお見逃しなく！,JA,erqFZmjSqgpwevBH0tcs8
dZKWhEhke1i4XezTU9ZKX,Glass experience studio forest,"Glass Experience Studio Forest offers an engaging experience for international travelers visiting Japan. Surrounded by beautiful nature, this studio allows you to learn the art of glass crafting while creating your own unique pieces. With programs designed for beginners, you can enjoy a memorable and special experience. Why not visit with friends or family and unleash your creativity?",EN,Z3KsCg03AYPuM0hjdW7Ep
Fh206HzFOXXWueOe7iOTS,ガラス体験スタジオ フォレスト,ガラス体験スタジオ フォレストは、訪日外国人旅行者に向けた魅力的な体験を提供する場所です。美しい自然に囲まれたこのスタジオでは、ガラス工芸の技術を学びながら、自分だけのオリジナル作品を作ることができます。初心者でも安心して楽しめるプログラムが用意されており、思い出に残る特別な体験が待っています。友人や家族と一緒に訪れ、創造力を発揮してみませんか？,JA,Z3KsCg03AYPuM0hjdW7Ep
MlxN2Yvr1MVz0xKJsuxo3,Restaurant Popai,"Restaurant Popai offers an enticing culinary experience aimed at international travelers visiting Japan. Operated by the Tohoku Tourism Promotion Organization, this restaurant serves dishes made with fresh local ingredients. It is a special place where you can enjoy delicious food while immersing yourself in the culture and scenery of the Tohoku region. A visit here promises to create unforgettable memories.",EN,0sqE-RNOd9o07r2CZj6c4
rPw27DXrbYK2cxd4cP0hl,レストラン ポパイ,レストランポパイは、訪日外国人旅行者に向けた魅力的な食の体験を提供しています。東北観光振興機構が運営するこのレストランでは、地元の新鮮な食材を使用した料理を楽しむことができます。美味しい料理と共に、東北の文化や風景を感じることができる特別な場所です。訪れることで、忘れられない思い出を作ることができるでしょう。,JA,0sqE-RNOd9o07r2CZj6c4
myyKfSSPf48slp-TrCTqT,"Takayu Onsen communal bath ""Akatakayu""","The Takayu Onsen communal bath 'Akatakayu' offers a heartwarming experience for visitors. Nestled in a tranquil environment surrounded by nature, this hot spring is perfect for those looking to relax. The soothing waters are gentle on the skin and effective in relieving fatigue. Beloved by locals, this spot invites you to refresh both body and mind. Come and experience the charm of Takayu Onsen!",EN,SsY0x8zLhG1cdLm57LHqw
LnlNJ425jIjEWqhsQCTqk,高湯温泉共同浴場「赤湯」,高湯温泉の共同浴場「赤湯」は、訪れる人々に心温まる体験を提供します。この温泉は、自然に囲まれた静かな環境に位置し、リラックスしたい方に最適です。温泉の湯は、肌に優しく、疲れを癒す効果があります。地元の人々にも愛されているこの場所で、心身ともにリフレッシュしてみませんか？高湯温泉の魅力をぜひ体験してください。,JA,SsY0x8zLhG1cdLm57LHqw
cT12vYMT3fwAAcHMFHmDs,Yamato Yukimuro Aging Soba Festival,"The Yamato Yukimuro Aging Soba Festival is a unique event where visitors can enjoy soba noodles aged in special snow rooms. This festival features locally sourced fresh soba, which is aged using a unique method, allowing attendees to experience the distinct flavors and textures of the noodles. It offers a wonderful opportunity to delve into the local culture and cuisine while surrounded by beautiful nature. Visitors can spend special moments with friends and family, receiving warm hospitality. Don't miss the chance to visit the Yamato Yukimuro Aging Soba Festival!",EN,0UsJ1DnTFXIigB5nhXpKQ
qEwYnAjvPw65G8uIo9P_W,大和雪室エイジングそば祭り,大和雪室エイジングそば祭りは、特別な雪室で熟成されたそばを楽しむユニークなイベントです。この祭りでは、地元の新鮮なそばを使用し、独自の製法で熟成させたそばを味わうことができます。訪れる人々は、そばの風味や食感の違いを体験し、地元の文化や食を深く理解する機会を得ることができます。美しい自然に囲まれたこの地域で、友人や家族と共に特別なひとときを過ごし、心温まるおもてなしを受けることができるでしょう。ぜひこの機会に、大和雪室エイジングそば祭りを訪れてみてください。,JA,0UsJ1DnTFXIigB5nhXpKQ
w_QcD6h7LHgk67E0B8yv6,Hydrangea Water,"This website, maintained by the Tohoku Tourism Promotion Organization, offers captivating information for international travelers visiting Japan. It particularly highlights spots where visitors can enjoy the beautiful scenery of hydrangeas, providing unforgettable experiences for those who come. This region, where natural beauty and cultural charm blend, is an ideal destination for tourists. Be sure to visit Tohoku to see the hydrangeas!",EN,ec1OXcUtPZAauTjg1drIW
bN5Zl08O87qC_nu6NySTG,紫陽花の水,東北観光振興機構が運営するこのウェブサイトでは、訪日外国人旅行者向けの魅力的な情報を提供しています。特に、紫陽花の美しい景観を楽しむことができるスポットが紹介されており、訪れる人々にとって忘れられない体験を提供します。自然の美しさと文化的な魅力が融合したこの地域は、観光客にとって理想的な目的地です。ぜひ、東北の紫陽花を見に訪れてみてください。,JA,ec1OXcUtPZAauTjg1drIW
LOS7KsHMNCaR0DnIl6-DF,"""Karaku"" in a special space utilizing tent siles","'Karaku' offers a unique experience utilizing tent siles in a special space. This project is implemented to promote the travel of foreign visitors to Japan, providing an opportunity to fully enjoy the charm of the Tohoku region. Why not spend some special time in this area, rich in beautiful nature and cultural background?",EN,4mZKwvzxRDSwttVnkL3uD
FwU_f_Wcv_uY4trTXRm19,特別な空間での「カラク」,「カラク」は、特別な空間でテントシルを利用したユニークな体験を提供します。このプロジェクトは、訪日外国人旅行者の周遊を促進するために実施されており、東北地方の魅力を存分に味わえる機会です。美しい自然や文化的な背景を持つこの地域で、特別な時間を過ごしてみませんか？,JA,4mZKwvzxRDSwttVnkL3uD
H_OW3lfFiDQlA2HwRXW2H,Shrimp fishing experience at Tsuchiyu,"The shrimp fishing experience at Tsuchiyu offers a unique activity that combines the beauty of nature with fun. Visitors can enjoy the thrill of catching shrimp in the clear waters while immersing themselves in local culture. It’s a perfect activity for families and friends, creating special memories together. Why not spend a delightful time fishing for shrimp against the backdrop of Tsuchiyu's stunning scenery?",EN,fwPsD1jFuBURVPaCr7lMG
E8dYw0XrAnlsl96DbAXV9,土湯でのエビ釣り体験,土湯でのエビ釣り体験は、自然の美しさと楽しさが融合したユニークなアクティビティです。訪れる人々は、清らかな水の中でエビを釣る楽しさを体験し、地元の文化に触れることができます。家族や友人と一緒に楽しむことができ、特別な思い出を作ることができるでしょう。土湯の美しい風景を背景に、エビ釣りを楽しむひとときを過ごしてみませんか？,JA,fwPsD1jFuBURVPaCr7lMG
DTTs7trXdTSoyxraQMDtc,Japanese flavored flower park,"The Japanese flavored flower park offers visitors a unique experience filled with beautiful flowers and the charm of nature. With seasonal blooms, each visit reveals a different stunning landscape. In spring, cherry blossoms are in full bloom, captivating all who come to see them. The park is perfect for leisurely strolls and picnics, allowing families and friends to enjoy wonderful moments together. Experience relaxation and rejuvenation in nature's embrace.",EN,-9yU52yEV2hOJOOoUbSow
wu8QliA_w5j6avQChVpMb,日本風味の花公園,日本風味の花公園は、訪れる人々に美しい花々と自然の魅力を提供する特別な場所です。四季折々の花が咲き誇り、訪れるたびに異なる景色を楽しむことができます。特に春には桜が満開になり、訪問者はその美しさに心を奪われることでしょう。公園内では、散策やピクニックを楽しむことができ、家族や友人と共に素晴らしい時間を過ごすことができます。自然の中でリラックスし、心を癒すひとときを体験してみてください。,JA,-9yU52yEV2hOJOOoUbSow
GbnzHUbqGhHPG5txucC03,Watertari of the earthquake talk club,"The Watertari of the Earthquake Talk Club is a special program aimed at promoting tourism in the Tohoku region. This club allows participants to deepen their knowledge about earthquakes while experiencing the local culture and history. Attendees engage in discussions on various earthquake-related topics and have the opportunity to interact with local residents. This unique experience, which combines learning about earthquakes with visits to the beautiful nature and historical sites of Tohoku, is definitely worth a visit.",EN,oKbyvTjTVwH3dNaJb0WJP
OdsddRx31t3A85TbZNYg5,地震トーククラブの水足り,地震トーククラブは、東北地方の観光を促進するための特別なプログラムです。このクラブでは、地震に関する知識を深めるとともに、地域の文化や歴史を体験することができます。参加者は、地震に関するさまざまな話題について議論し、地域の人々と交流する機会を得ることができます。東北の美しい自然や歴史的な名所を訪れながら、地震に対する理解を深めることができるこのユニークな体験は、訪れる価値があります。,JA,oKbyvTjTVwH3dNaJb0WJP
yPLISj4NZGwI7G0tScpTy,Watari's acerola,"Watari's acerola is a fantastic spot to experience the charm of the Tohoku region. This area utilizes various tourist resources to offer unique experiences for international travelers. Acerola is known for its delicious taste and health benefits, providing visitors with the opportunity to enjoy fresh fruits. Surrounded by rich nature, you can immerse yourself in local culture and cuisine while spending heartwarming moments. Be sure to visit Watari's acerola for a special experience.",EN,DsRjiZWJpBPCJHWcN6MpF
4x_uErNrRuUC4YduRZbJC,ワタリのアセロラ,ワタリのアセロラは、東北地方の魅力を体験できる素晴らしいスポットです。この地域は、訪日外国人旅行者にとって特別な体験を提供するために、さまざまな観光資源を活用しています。アセロラはその美味しさと健康効果で知られ、訪れる人々に新鮮な果実を楽しむ機会を提供します。自然豊かな環境の中で、地元の文化や食を体験しながら、心温まるひとときを過ごすことができるでしょう。ぜひ、ワタリのアセロラを訪れて、特別な体験をお楽しみください。,JA,DsRjiZWJpBPCJHWcN6MpF
0R_Q47PJ6mYvrvrCKxbpC,Hachiyoji Temple (French Metropolitan Government Tour),"Hachiyoji Temple offers a unique experience for visitors seeking peace and beautiful scenery. This temple, rich in historical and cultural significance, serves as an attractive destination for international travelers. Surrounded by a tranquil environment, guests can enjoy traditional Japanese architecture and the beauty of nature, providing a perfect opportunity to unwind. Visiting Hachiyoji Temple allows you to immerse yourself in Japanese culture and create unforgettable memories.",EN,G9ZkSNS_jYuvYU8Def2fy
HWhZOlCAn2_lolxyRdzwb,八王子寺 (フランスのメトロポリタン政府ツアー),八王子寺は、訪れる人々に心の平和と美しい景観を提供する特別な場所です。この寺院は、歴史的な背景と文化的な価値を持ち、訪日外国人旅行者にとって魅力的な観光スポットとなっています。静かな環境の中で、伝統的な日本の建築や自然の美しさを楽しむことができ、心を癒すひとときを過ごせます。八王子寺を訪れることで、日本の文化に触れ、忘れられない体験をすることができるでしょう。,JA,G9ZkSNS_jYuvYU8Def2fy
6lh05ey7J52kt80eim0uY,The Agano River Gores and Fireworks,"The Agano River Gores is a stunning destination where natural beauty meets cultural charm. Particularly in summer, the fireworks festival held over the river captivates visitors. The sight of fireworks illuminating the night sky against the backdrop of beautiful scenery creates unforgettable memories. This event, enjoyed by both locals and tourists, offers a perfect opportunity to experience the region's culture. Why not visit the Agano River Gores and spend a special moment in nature?",EN,dB8AUL60zawc41E1sG7QA
ZwsKynM-E98DI0rbk0e7J,阿賀野川の渓谷と花火,阿賀野川の渓谷は、自然の美しさと文化的な魅力が融合した素晴らしいスポットです。特に夏には、川の上で行われる花火大会が訪れる人々を魅了します。夜空を彩る花火と、周囲の美しい風景が織りなす光景は、忘れられない思い出となるでしょう。地元の人々と観光客が一緒になって楽しむこのイベントは、地域の文化を体験する絶好の機会です。阿賀野川の渓谷を訪れ、自然の中での特別なひとときを過ごしてみませんか？,JA,dB8AUL60zawc41E1sG7QA
B0NhtD9c1bX24LLdEpjcu,Takamori's big keyaki,"Takamori's big keyaki is a special spot that offers visitors the beauty and tranquility of nature. This giant zelkova tree is known for inspiring awe and providing a place for relaxation. Surrounded by a harmonious natural environment, visitors can enjoy the changing scenery throughout the seasons. When you visit Takamori, consider spending some leisurely time gazing up at this magnificent tree.",EN,qqzfCJqQ7KMsStTqGIkOm
_ImjvC4K-O2VaFwkp4Wfp,高森の大欅,高森の大欅は、訪れる人々に自然の美しさと静けさを提供する特別なスポットです。この巨大な欅の木は、訪問者に感動を与え、心を癒す場所として知られています。周囲の自然環境と調和し、四季折々の風景を楽しむことができます。高森を訪れた際には、この壮大な木を見上げながら、ゆったりとした時間を過ごしてみてはいかがでしょうか。,JA,qqzfCJqQ7KMsStTqGIkOm
R0rS_ViBn_Xjz-abHQSiy,Fukunishi Main Store (Aizu merchant tour),"Fukunishi Main Store is an attractive spot where you can experience the traditional merchant culture of Aizu. By visiting, you can immerse yourself in the local history and culture while enjoying regional specialties and crafts. It’s a perfect opportunity for tourists to gain a deeper understanding of Aizu's charm. Be sure to visit Fukunishi Main Store for a wonderful experience!",EN,Q7og4-rrCfb-eRabirC09
k_-o_JbWvhvOq4mb1AZs0,福西本店（会津商人ツアー）,福西本店は、会津の伝統的な商人文化を体験できる魅力的なスポットです。訪れることで、地元の歴史や文化に触れ、特産品や工芸品を楽しむことができます。観光客にとって、会津の魅力を深く理解する絶好の機会です。ぜひ、福西本店を訪れて、素晴らしい体験をお楽しみください。,JA,Q7og4-rrCfb-eRabirC09
rhtHppVAGz4j6oSOdep8z,Moonlight Garden,"Moonlight Garden offers a magical experience for visitors, illuminated by the soft glow of the moon. This beautiful garden, surrounded by seasonal flowers and greenery, creates a serene atmosphere perfect for relaxation and enjoying nature's beauty. A stroll through the garden at night provides a soothing escape, allowing visitors to unwind and connect with the tranquility of their surroundings. Moonlight Garden is an ideal destination for creating special memories in a peaceful setting.",EN,pCun4dmkjup2eng0qD1pE
JZiD69k06gxQMlfjGXzE4,月明かりの庭,月明かりの庭は、訪れる人々に幻想的な体験を提供する特別な場所です。美しい庭園は、夜の静けさの中で月の光に照らされ、幻想的な雰囲気を醸し出します。四季折々の花々や緑に囲まれたこの庭は、リラックスしたり、自然の美しさを楽しんだりするのに最適なスポットです。特に夜の散策は、心を癒すひとときを提供してくれます。訪問者は、静かな環境の中で心を落ち着け、自然との一体感を感じることができるでしょう。月明かりの庭は、特別な思い出を作るための理想的な場所です。,JA,pCun4dmkjup2eng0qD1pE
yYT3kmOX6AKE_WUxxtUMD,Tsukioka Calion Park,"Tsukioka Calion Park is a wonderful spot that offers the beauty of nature and a relaxing environment. Visitors can enjoy spacious green areas and beautiful landscapes, making it an ideal place for picnics with family and friends or leisurely strolls. The park hosts various activities and events, ensuring new discoveries with each visit. With seasonal scenery to enjoy, this park provides a soothing escape for the soul.",EN,RAMP1R-CWFY1Ti_R5oz3v
ZjxRDKcslHlBi25UsbQXk,月岡カリオン公園,月岡カリオン公園は、自然の美しさとリラックスできる環境を提供する素晴らしいスポットです。訪れる人々は、広々とした緑地や美しい景観を楽しむことができ、家族や友人と共にピクニックをしたり、散策を楽しんだりするのに最適な場所です。公園内には、さまざまなアクティビティやイベントが開催されており、訪れるたびに新しい発見があります。四季折々の風景が楽しめるこの公園は、心を癒すひとときを提供してくれることでしょう。,JA,RAMP1R-CWFY1Ti_R5oz3v
gyFHSxjE-UtLb_WMeAIGv,Shimizuen,"Shimizuen is a place that offers visitors beautiful nature and cultural experiences. This garden, which showcases seasonal landscapes, is particularly stunning during the cherry blossom season in spring and the vibrant foliage in autumn. In a tranquil environment, you can relax and appreciate the traditional beauty of Japan. Tourists can stroll through the garden, enjoying historical buildings and picturesque ponds, creating lasting memories. It is a popular spot for international travelers, promising a unique experience.",EN,uCQY06KXPPPwxlSUeOkYo
vjWD42iG-hSOQ9WK09Iu0,清水園,清水園は、訪れる人々に美しい自然と文化的な体験を提供する場所です。四季折々の風景が楽しめるこの庭園は、特に春の桜や秋の紅葉が見事です。静かな環境の中で、リラックスしながら日本の伝統的な美を感じることができます。観光客は、庭園内を散策しながら、歴史的な建物や美しい池を楽しむことができ、心に残る思い出を作ることができるでしょう。訪日外国人旅行者にも人気のスポットで、特別な体験が待っています。,JA,uCQY06KXPPPwxlSUeOkYo
1Hjr5SGw9pdV4H8aLLf3R,The confectionery workshop is the first time (experience making confectionery),"This confectionery workshop offers a unique experience for those looking to try their hand at making traditional Japanese sweets. Participants will enjoy the fun of creating delicious treats while immersing themselves in local culture. With expert guidance, even beginners can feel confident in their skills. Spend a memorable time crafting delightful confections, and consider joining with friends or family for an even more enjoyable experience. Discover the charm of Tohoku through this one-of-a-kind workshop.",EN,Oad0kiRufTYrsC1wVagJX
16iDGoJ3FmTU3Q3u0FnC5,お菓子作り体験ワークショップ,このお菓子作りワークショップは、初めての体験を提供します。参加者は、伝統的な和菓子を自分の手で作る楽しさを味わい、地元の文化に触れることができます。専門の指導者が丁寧に教えてくれるので、初心者でも安心して参加できます。美味しいお菓子を作りながら、思い出に残るひとときを過ごしましょう。友人や家族と一緒に参加するのもおすすめです。ぜひこのユニークな体験を通じて、東北の魅力を感じてみてください。,JA,Oad0kiRufTYrsC1wVagJX
go6MqLTJZTE06mdthnGFL,Aizu Juraku,"Aizuwakamatsu is a beautiful city rich in history and culture. Here, you can visit the magnificent Aizuwakamatsu Castle and feel the atmosphere of the Edo period. You can also enjoy traditional crafts and delicious local cuisine. Surrounded by nature, this area offers captivating scenery throughout the seasons, providing visitors with heartwarming experiences. With its abundance of historical sites and cultural events, it is a place worth visiting.",EN,XCIlAou3y9_Z_nd8cqYwW
IrJNK5vmWYnVIgzrOPqnA,会津若松,会津若松は、歴史と文化が息づく美しい街です。ここでは、壮大な会津若松城を訪れ、江戸時代の雰囲気を感じることができます。また、伝統的な工芸品や地元の美味しい料理も楽しめます。自然に囲まれたこの地域は、四季折々の風景が魅力で、訪れる人々に心温まる体験を提供します。歴史的な名所や文化的なイベントが豊富で、訪れる価値がある場所です。,JA,XCIlAou3y9_Z_nd8cqYwW
hjJCtFgw4PAIjvgMNCJUH,Ashinomaki Onsen Summer Festival,"The Ashinomaki Onsen Summer Festival is a fantastic event that allows visitors to experience the charm of the Tohoku region. This festival offers a unique opportunity to immerse oneself in local culture and traditions, creating special memories for all who attend. Enjoy the summer in this beautiful hot spring area while interacting with the local community and indulging in heartwarming experiences. It’s a perfect chance for tourists to create unforgettable summer memories.",EN,MsTBWMBDcRWa-c_r5-FLB
jWCwef3dCoY-W5X1t3Q5F,芦ノ牧温泉夏祭り,芦ノ牧温泉夏祭りは、東北地方の魅力を体験できる素晴らしいイベントです。この祭りでは、地元の文化や伝統を感じることができ、訪れる人々にとって特別な思い出を作る機会となります。美しい温泉地での夏のひとときを楽しみながら、地域の人々と交流し、心温まる体験をお楽しみください。観光客にとって、忘れられない夏の思い出を作る絶好のチャンスです。,JA,MsTBWMBDcRWa-c_r5-FLB
wXEWJU-Cjh7vB7G7TgR0e,Third -generation sake shimodaira (Aizu local sake sales),"The third-generation sake Shimodaira offers an enticing experience for international travelers in Aizu. This local sake, blending tradition and craftsmanship, boasts rich flavors and aromas that provide a unique moment for visitors. Surrounded by the beautiful scenery of Aizu, enjoying this sake creates unforgettable memories for travelers. Be sure to visit Aizu and immerse yourself in the local sake culture.",EN,jNLCL08d7wQZk4AeExlmx
O6r5jkeOJgAjz9pyfVm12,第三世代の日本酒 下平 (会津の地酒販売),会津の地酒、第三世代の日本酒下平は、訪日外国人旅行者に向けた魅力的な体験を提供しています。地元の伝統と技術が融合したこの日本酒は、豊かな風味と香りを持ち、訪れる人々に特別なひとときをもたらします。会津の美しい風景と共に、地酒を楽しむことができるこの場所は、旅行者にとって忘れられない思い出となるでしょう。ぜひ、会津を訪れて、地元の酒文化を体験してください。,JA,jNLCL08d7wQZk4AeExlmx
GsKEIZ61vLd_ILbrxm9-a,Machinaka Tour Bus Free Ticket / Popular Spot Discount Including Ticket Set,"This special tour offers a fantastic opportunity to fully enjoy the charms of the Tohoku region. It includes a free bus ticket and discounted tickets for popular spots, specifically designed for international travelers. You can efficiently explore the region's attractions while experiencing the beautiful landscapes and culture of Tohoku. Take advantage of these special discounts and enjoy your sightseeing at a great value. Don't miss this chance to discover the wonders of Tohoku!",EN,6QfXKD5c2ze9gMlsXV3I3
toFy67tz61IBXqZwzrlft,Machinaka Tour Bus Free Ticket / Popular Spot Discount Including Ticket Set,この特別なツアーは、東北地方の魅力を存分に楽しむための絶好の機会です。訪日外国人旅行者向けに提供される無料のバスチケットと人気スポットの割引チケットがセットになっており、観光名所を効率よく巡ることができます。東北の美しい風景や文化を体験しながら、特別な割引を利用してお得に観光を楽しんでください。ぜひこの機会に、東北の魅力を発見しに来てください。,JA,6QfXKD5c2ze9gMlsXV3I3
g3FzHE0PcnSnnEK3lQMAj,Exciting water play Shower walk,"The 'Shower Walk' offers an exciting water play experience in the Tohoku region, allowing visitors to enjoy a unique way to have fun with water. Surrounded by nature, participants can feel the refreshing flow of water while rejuvenating their body and mind. This activity is perfect for families and friends looking to create memorable moments together. Immerse yourself in the beautiful scenery of Tohoku and enjoy a special experience in the great outdoors.",EN,wYFWEfSxVLfWNOY0R9XV5
nAkp4EXzmPAZko5rMVw7G,ワクワクする水遊び シャワーウォーク,東北地方の魅力を体験できる「シャワーウォーク」は、訪れる人々に新しい水遊びの楽しさを提供します。自然の中での水の流れを感じながら、心身ともにリフレッシュできるこのアクティビティは、家族や友人と一緒に楽しむのに最適です。美しい風景に囲まれた環境で、思い出に残るひとときを過ごしましょう。東北の自然を満喫し、特別な体験をお楽しみください。,JA,wYFWEfSxVLfWNOY0R9XV5
raiJBSQK32UuwQKzaelRP,Towada City Tourism and Product Center,"The Towada City Tourism and Product Center is a souvenir shop located inside the Art Station Towada, just a 4-minute walk from the museum. The shop features a selection of souvenirs from Towada City and other parts of Aomori Prefecture, carefully chosen by the staff. When you visit, you can discover wonderful local products that capture the essence of the area. For inquiries, you can reach them at 0176-58-6707.",EN,O0etPKSB_PjjFp6c4hWCG
o7ChWTDyC4ItoJ3oPQDjh,十和田市観光物産センター,十和田市観光物産センターは、アートステーション十和田の中に位置するお土産屋です。美術館から徒歩わずか4分の距離にあり、スタッフが厳選した十和田市や青森県の特産品を取り揃えています。訪れる際には、地元の魅力を感じる素敵なお土産を見つけることができるでしょう。電話番号は0176-58-6707です。,JA,O0etPKSB_PjjFp6c4hWCG
qXmqSFOMu2CfwtfenR596,Hachinohe (sushi roll experience & fisherman's hospitality lunch),"In Hachinohe, you can enjoy a fisherman's hospitality lunch featuring fresh seafood caught right at the fishing port in front of you, along with a makizushi (rolled sushi) experience. The fishermen at Tanesashi Fishing Port select the best seasonal fish, allowing you to savor the flavors of the region while enjoying the soothing conversations of the fishermen. You also have the opportunity to create your own sushi rolls using locally caught fish, leading to delightful surprises with your unique creations. This is a must-try experience for seafood lovers!",EN,KhOxHlM9MarrTX_Uoy-FF
m0zOxShOUG9Khpr-DDN_g,八戸（寿司ロール体験と漁師のもてなしランチ）,八戸での体験では、目の前の漁港で捕れた新鮮な海の幸を使った漁師のもてなしランチと、巻き寿司作りを楽しむことができます。タネサシ漁港で漁師たちが選んだ旬の魚を使い、漁船が並ぶ小さな漁港の景色を眺めながら、心温まる会話を楽しむことができます。また、地元で捕れた魚を使って、自分だけの寿司ロールを作ることも可能です。ユニークな寿司を作る驚きの体験をお楽しみください。,JA,KhOxHlM9MarrTX_Uoy-FF
