id,content_url,language,title,description
82dKwBacW05ueaFMzkI_7,https://www.youtube.com/watch?v=hNw5j8z_dVU,JA,Residence and Tulip Garden Public Viewing | チューリップガーデンEmbassy of the Netherlands in Japan,"#happydutchspring2022 #nlinjapan #tulips #netherlandsandyou #netherlandsinjapan

The Embassy of the Kingdom of the Netherlands in Japan hosted a Residence and Tulip Garden Public Viewing last April 8 and 10, Friday and Sunday respectively. This is in view of welcoming the Dutch Spring this year, which features 70 kinds of tulips, the largest number ever.

“Tulips, the national flower of the Netherlands, along with other flowers, are a major export industry of the Netherlands. It is said that about 80% of the world's tulip fields are in the Netherlands. This year, the Ambassador's residence is decorated with about 13,000 tulips of 70 varieties, the largest number ever imported from the Netherlands.”- nlinjp.com

It is our pleasure to have joined and witnessed this event and we are pleased to share with you some of the lovely photos and videos we have captured during the said event. 


A special Thank You to the Ambassador of the Kingdom of the Netherlands in Japan for sharing and hosting this rare opportunity to the public. It is our pleasure to have seen these Tulip varieties in your Residence giving us the Netherlands’ spring feels while in Japan. 


Music in this Video: Lovely by Infraction
Link to this Video: https://youtu.be/F0fFcsBHoOc

_____
For collaborations and product reviews, you can email us at jellowspedz@gmail.com
_____

Disclaimer: No Copyright Infringement Intended. This video is not supported, endorsed, administered or in any way connected to the Embassy of Netherlands in Japan. Solely for entertainment and joining the social media campaign (#happydutchspring2022) purposes only. Products featured in this video are NOT sponsored.

Source and credits to: 
https://www.nlinjp.com
@netherlands in japan"
hjOqctN6smzPfNHMZ9Eqn,https://www.youtube.com/watch?v=H-K6qtOBdmk,JA,Sagamiko Resort Winter Illumination  | Pleasure Forest | Sailor Moon Illumination | 相模湖ウィンターイルミネーション,"#sagamikoresort #illumination #winterillumination #mybestjapanmoments #visitjapanjp #visitjapan #wintereventsinjapan #illuminations #chrismasillumination #japanillumination #kanagawa #viaggiatotravelservices

[Sagamiko Pleasure Forest] offers various leisure / activities such as hot springs, camping, and drones, as well as the main amusement park. 

Experience the amazing winter illuminations 
from 2021/11/13 (Sat) -2022/4/3 (Sun)
Opens from 4pm-9pm

Admission + Lift 
Adults (including seniors) 1,500 yen
Children 1,100 yen 

Night Free Pass 
Adults (including seniors) 2,800 yen 
Children 2,200 yen

* The entrance fee includes the lift ride fee.


Admission rules

Rainy weather OK
* Sales may be postponed depending on the weather. 
* Free pass tickets used at amusement parks during the day can also be used at night attractions.

Address: 1634 Wakayanagi, Midori-ku, Sagamihara-shi, Kanagawa 252-0175 

Approximately 50 minutes by car from Shinjuku 
Take Sagamiko Station (next to Takao Station) if taking a train.

Telephone Number: 0570-037-353

Sagamiko Resort Website:
https://www.sagamiko-resort.jp/index.html
-available in various languages

MUsic on this video:
Deck the Halls B by Kevin MacLeod is licensed under a Creative Commons Attribution 4.0 license. https://creativecommons.org/licenses/by/4.0/

Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100368

Artist: http://incompetech.com/
_____
For collaborations and product reviews, you can email us at jellowspedz@gmail.com
_____

Disclaimer: No Copyright Infringement Intended. All the songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them.
For Entertainment Purposes Only. Products featured in this video are not sponsored. 

Follow us at:
https://www.facebook.com/learningwithjtandmommy
https://www.instagram.com/learningwithjtandmommy
https://www.youtube.com/c/learningwithjtandmommy

Our Crochet Facebook Page:
https://www.facebook.com/crochetsbymommy

Our Art Page  
https://www.instagram.com/love4art_ac
https://www.facebook.com/love4art_ac
https://www.youtube.com/channel/UCnk8vimjU6zT5d9xCBOlMEg

Our Succulent Page
https://www.instagram.com/succulent_lover
https://www.youtube.com/channel/UCOHVBWuIrlgRcHGWArGhYuw"
WwAKtmNCw5AOGny0X6qHW,https://www.youtube.com/watch?v=KMJ5emNfOxg,JA,Narusawa Ice Cave | Mt. Fuji Tour | 鳴沢氷穴 | Narusawa Hyōketsu,"#narusawa #narusawaicecave #mtfuji #yamanashi #japanadventures #touristsppotsinjapan #familyadventureinjapan

The Narusawa ""Hyoketsu"" Ice Cave is located at the east entrance to the Aokigahara Jukai ""sea of trees"" forest, and is regarded as one of the tourist spots within the Fuji Five Lakes area that can be visited throughout the year.
Over 1150 years ago, during year 6 of the Jogan era (864 a.d.), Nagaoyama, a flank volcano of Mt. Fuji erupted. The red hot lava flow (Aokigahara Maruo) descended between ancient parasitic volcanoes, creating this two-tunnel type cave. After being designated by the Ministry of Education as a natural monument in 1929, it was introduced to the world as a geological wonder.
By the way, the tree-type lava bed is said to have the most spiracles in the world.

Since the cave is situated in a ring-like manner, visitors can view its various features by making one circular loop.

The average temperature inside the cave is 3degC, that's why it is called an Ice Cave. The total length of the cave is 150m and requires 6-7 mins to have a complete view inside the cave. 


Disclaimer: No Copyright Infringement Intended. All the songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them.
For Entertainment Purposes Only. Products featured in this video are not sponsored. 

Music in this Video: Illuminations
Artist: Michael Lockwood
Source: Apple iMovie Soundtracks

Follow us at:
https://www.facebook.com/learningwithjtandmommy
https://www.youtube.com/c/learningwithjtandmommy
https://www.facebook.com/crochetsbymommy
https://www.instagram.com/love4art_ac
https://www.instagram.com/learningwithjtandmommy
https://www.instagram.com/succulent_lover

For collaborations you can email us at jellowspedz@gmail.com"
pkMzSk7a-e_XmXn9hyNNe,https://www.youtube.com/watch?v=iWdTDy9u3KQ,JA,Cherry Blossoms at Chidorigafuchi Ryokudo | 桜花見　千鳥ヶ淵緑道,"Artist#sakura #cherryblossoms #tokyo #chidorigafuchiryokudo #japan

This 700m promenade and park on the west side of the Imperial Palace is particularly impressive during cherry blossom season, when the around 250 sakura trees reach their heavy branches out over the Chidorigafuchi moat. Chidorigafuchi Boathouse, around the middle of the park, is where to rent a boat and paddle out over the water.

It is said that Chidorigafuchi was named because it has the shape of ""Chidori"". It used to be connected to Hanzo Moat, but it was reclaimed for road construction in 1883, and the moat was divided into two.Somei Yoshino cherry trees and wild cherry trees are planted on the banks of Chidorigafuchi and Hanzo moat, and together with the cherry blossoms of Chidorigafuchi Park managed by the 23 wards of the upper part of the bank, it is one of the most famous cherry blossom viewing spots in Tokyo.

Access:
Toei's Shinjuku Line - Kudanshita Station
Metro's Tozai Line - Kudanshita Station
Metro's Hanzomon Line - Hanzomon Station

Music in this video: New Roof
Artist: Judson Crane
Apple iMovie Soundtrack
Music in this Video: Gizmo
Artist: Syn Cole
Music in this Video: Lioness
Artist: Dayfox
https://www.youtube.com/watch?v=koeObMIFBjg
Music in this Video: Creamy
Artist: Limujii
https://www.youtube.com/watch?v=Pp7RbiA38xg

Disclaimer: No Copyright Infringement Intended. All the songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them.
For Entertainment Purposes Only. Products featured in this video are not sponsored. 


Follow us at:
https://www.facebook.com/crochetsbymommy
https://www.instagram.com/love4art_ac
https://www.instagram.com/learningwithjtandmommy
https://www.instagram.com/succulent_lover
https://www.facebook.com/learningwithjtandmommy
https://www.youtube.com/c/learningwithjtandmommy

For collaborations, you can contact us at jellowspedz@gmail.com"
ixLtxKxhcmuj88bFcwRXd,https://www.youtube.com/watch?v=JqnkER8pwTQ,JA,Fuji Safari Park | 富士サファリパーク,"#fujisafaripark #fujizoo 

Fuji Safari Park

At the foot of Mt. Fuji lies this enormous animal park. Divided into 2 major zones, the Safari Zone and Fureai Zone. 

Safari Zone is a 50min drive through where you can find 7 zones of different animals from all over the world. Riding on your own car, you cannot open your windows or doors as it could be too dangerous. But there is an option of riding the Jungle Bus where you can feed the animals yourself. these huge animals come to the jungle bus seeking for food, as close as 20cm apart from you, with just steel mesh in between. You can also opt to try their 4WD vehicle and experience the same as the jungle bus, feed the animals as they come near you and wait to be fed.

The fureai zone on the other hand is extremely different as you can have a friendly contact with the animals. you can feed them upclose, hold them in your arms and caress them as long as you want. Great for kids and animal lovers. 

For more information, visit their website:
https://www.fujisafari.co.jp/en/


Music in this Video: From the Earth
Artist: Judson Crane
Source: Apple iMovie Soundtrack

Disclaimer: No Copyright Infringement Intended. All the songs, sound effects, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them.
For Entertainment and Educational Purposes Only. Products featured in this video are NOT sponsored. 


Follow us at:
https://www.facebook.com/crochetsbymommy
https://www.instagram.com/love4art_ac
https://www.instagram.com/learningwithjtandmommy
https://www.instagram.com/succulent_lover
https://www.facebook.com/learningwithjtandmommy
https://www.youtube.com/c/learningwithjtandmommy

For collaborations, you can contact us at jellowspedz@gmail.com"
aZpmercU0CvV8pSdynNAO,https://www.youtube.com/watch?v=WfK44J5VEcA,JA,Azalea Festival in Nezu Shrine | 根津神社のつつじ祭り,"Enjoy our latest adventure in Nezu Shrine where Azalea Festival took place from first week of April 2021. in this video, we will share to you what is there in the Nezu Shrine in Bunkyo, Tokyo. You will find the enchanting and beautiful Azalea flowers as it's their bloom season during these days. we will also share the Nezu Shrine's Torii and amazing Japanese architectures and cultures present in the Nezu Shrine. 

Please sit back and relax as we unfold this lovely scenery of Spring Season. 

Sources: https://en.wikipedia.org/wiki/Nezu_Shrine

Music in this Video: Image Enchancementalist
Artist: Mark Mothersbaugh
Source: Apple iMovie Soundtrack

Disclaimer: No Copyright Infringement Intended. All the songs, sound effects, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them.
For Entertainment and Educational Purposes Only. Products featured in this video are NOT sponsored. 


Follow us at:
https://www.facebook.com/crochetsbymommy
https://www.instagram.com/love4art_ac
https://www.instagram.com/learningwithjtandmommy
https://www.instagram.com/succulent_lover
https://www.facebook.com/learningwithjtandmommy
https://www.youtube.com/c/learningwithjtandmommy

For collaborations, you can contact us at jellowspedz@gmail.com"
vQlQnn5MnzjCtwBGJTqAM,https://www.youtube.com/watch?v=juQirYYh1No,JA,🎐田舎の夏🎐  #広島,『Blue Art Guesthouse』　Comingsoon…
BRwOUg86eBDgU1PUibjOT,https://www.youtube.com/watch?v=dRvg2ycgnZU,JA,Поездка на велосипеде по Токио (тревел влог)  / Cycling in Tokyo (Travel vlog),"English below


Небольшое путешествие по Токио на велосипеде! 
Сервис аренды велосипедов - это очень удобный вид транспорта. Откройте для себя велопрогулки в Японии!


===================================================



Small trip in Tokyo with a bicycle!
Share cycle service is an excellent transportation.
Let's enjoy cycling in Japan!


===================================================
""Unexpected Japan"" is a YouTube channel operated by Ayabex inc., an inbound travel agency. 
As a travel agency, we introduce charms of sightseeing spots in Japan from professional perspective.

** Please subscribe us！ **

► YouTube   https://www.youtube.com/channel/UCgJ1fenTgwsTDNgfQ1egFlw

► Instagram https://www.instagram.com/_unexpected_japan_/
► Twitter   https://twitter.com/JapanUnexpected
► Facebook  https://www.facebook.com/Unexpected-Japan-102942654851907/

Please email us for business inquiry :
unexpected-japan@ayabex.com

==================================================="
3P9ocRKZKKqeBsuvJariY,https://www.youtube.com/watch?v=86UZxhDwTJQ,JA,고래 4k 한국어 30 초,"「고래」(한국어)
아마미 오시마에서 즐길 수있는 에코 투어의 일부를 체험하실 수 있습니다. 본 동영상은 ""고래""가됩니다."
NcH2uAEGekwxJccEJBXT3,https://www.youtube.com/watch?v=CB7MyolDrUU,JA,맹그로브 투어 4K 한국어 3m.,"맹그로브 카누 ""(한국어)
아마미 오시마 섬에서는 에코 투어를 체험 할 수 있습니다. 이 비디오는 ""맹그로브 카누 체험""을 보여줍니다."
jgr9KK25zyry8SJkeG3x7,https://www.youtube.com/watch?v=FdBaq0lxYAI,JA,"Svenska mangatecknaren Åsa kom till Okawa i Fukuoka Prefecture! ""Laver factory""",Fukuoka nori (laver) is known as top-grade in terms of both flavor and quality.
ewQP-3M41e46Ew92eTAT_,https://www.youtube.com/watch?v=I_FCygN2dkA,JA,"Svenska mangatecknaren Åsa kom till Okawa i Fukuoka Prefecture! ""Publicity car""",Okawa city publicity car has been affixed a variety of specialty products in Okawa.
q4QzvLWNfXVEcFk7KaqmA,https://www.youtube.com/watch?v=lGYT6xXkWpM,JA,"Svenska mangatecknaren Åsa kom till Okawa i Fukuoka Prefecture! ""Shokaikyo""","""Shokaikyo"" 
""Chikugo River Lift Bride (Former Chikugo River Bridge)""
This bridge was erected at the same time as the Japanese National Railways Saga Line was constructed in 1935. It is the oldest existing lift-type movable iron bridge in Japan. Now, it is open to the public as a walking trail. In 2007, it was also certified as a Mechanical Engineering Heritage site. 
Closed:Mondays (or the following day if Monday falls on a national holiday), New Year holidays
Contact: Chikugo River Lift Bridge Tourism Foundation/TEL.0944-87-9919"
w09edbkffA68ZtF7JOZCZ,https://www.youtube.com/watch?v=MytL-Nl8sRM,JA,"Svenska mangatecknaren Åsa kom till Okawa i Fukuoka Prefecture! ""Koga Masao Memorial Hall""","""Koga Masao Memorial Hall and Birthplace""
This memorial hall opened in 1982 to commemorate the great achievements of Masao Koga, a composer who was born in Okawa City and received the People's Honor Award. In the white building with a G clef, his beloved guitar, mandolin, and other musical instruments as well as numerous mementos are exhibited. He is said to have composed over 5,000 melodies. Here, you can enjoy his melodies through the facility's audio equipment.
Admission Fee: Adults 300yen, University and High school students 200yen, Junior high school and Elementary school students 100yen
Open :9:30 a.m. to 5:00 p.m. (The entrance gate closes at 4:30 p.m.)
Closed:Mondays(or the following day if Monday falls on a national holiday), New years holidays
Contact:TEL 0944-86-4133
""Fureai concert"" is held by Koga Melody Guitar Ensemble at 10:00a.m. on the fourth Sunday every month."
dpOzszOaNHTAkCELheAFs,https://www.youtube.com/watch?v=18YqrvF_nKA,JA,アレがアレすぎて・・・　#草津温泉,We sincerely thank you for your continued support of Kusatsu Onsen. We have a few things we would like to apologize to everyone around the world. That is... We have made it into a video. The everyday things that seem obvious are not so obvious. We hope you can watch until the end with a tolerant heart and forgive us with a chuckle. We will continue to strive to be a more enjoyable hot spring and tourist destination for everyone. We sincerely hope you will continue to support Kusatsu Onsen.
MNQzdUERohvon4jmArlVy,https://www.youtube.com/watch?v=X2qwBvbzM-Q,JA,【FUKATABI NaganoCity】Tour Togakushi and the National Treasure Zenkoji Temple by Luxurious Taxi,https://www.nagano-cvb.or.jp/special/fukatabi/
qOf2DiN4ntJtaPnTuEQzu,https://www.youtube.com/watch?v=xVPgTDfK2ls,JA,関門地域（下関・門司港レトロ）　ドローン撮影映像（３分Ｖｅｒ）,"The tourist spots of Shimonoseki and Mojiko (Kanmon area) connected by the Kanmon Strait are packed into three minutes. It takes just five minutes to cross by ferry, but the atmosphere of each town, while similar, is different. This footage allows you to feel the history of each town, so please enjoy comparing the differences."
jif5KC64LVNqJKFRkohM8,https://www.youtube.com/watch?v=s6ZeEPfE3fM,JA,小倉城周辺エリア,"Kokura North Ward's city center features Kokura Castle, Kitakyushu City Hall, and Katsuyama Park. Additionally, the 'Murasaki River' flowing through the city center has ten bridges designed with nature as a theme, symbolizing the natural regeneration of the Murasaki River, blending into the urban landscape."
d07xTx8BKLdsnCxpXys_e,https://www.youtube.com/watch?v=5gUmQ45P5SU,JA,平尾台,"Hiraodai in Kokura Minami Ward is one of Japan's three major karsts designated as a national monument, and the landscape scattered with limestone reminds one of a flock of sheep playing in a grassland. In addition, you can enjoy nature at the large park 'Hiraodai Nature Village,' which offers a panoramic view of the magnificent scenery of Hiraodai, as well as limestone caves."
z3zZDqrsnpwORHOpF6wJV,https://www.youtube.com/watch?v=asEEL4uHdnE,JA,若戸大橋周辺エリア,"The red Wakato Bridge spanning Dokai Bay and the nostalgic 'Wakato Ferry' are in this area. Once flourishing as Japan's largest coal shipping port, the Wakamatsu South Coast Road features modern architecture such as the Coal Hall and the old Furukawa Mining Building, which still retain traces of its former prosperity."
DMExmvE2UhZQaDfjnu59R,https://www.youtube.com/watch?v=PPTRjdY8HNE,JA,皿倉山,"Height 622m of Mount Sarakura. It takes about 10 minutes to reach the summit station from the base station by transferring from the cable car to the slope car. One of the New Japan's Three Great Night Views, the spectacular view overlooking the city and industrial areas is said to be the '100 Billion Dollar Night View.'"
0_Xnbh5u89DhoRLl6hfvE,https://www.youtube.com/watch?v=tFarniWpp-Q,JA,門司港レトロ,"Moji Port, which flourished as an international trading port from the late Meiji period, still retains many retro buildings that reflect its past, making it one of the top tourist spots in Kitakyushu City, attracting many visitors. The sightseeing train 'Kitakyushu Bank Retro Line Shiofukugo' runs between Moji Port Retro and Wabukari from spring to autumn, covering the shortest distance in Japan (2.1 km) at the slowest speed (15 km/h)."
6NswJXLE46rNll9tKMnu-,https://www.youtube.com/watch?v=Tk6JO3-Hcpk,JA,長崎街道,"The Nagasaki Kaido connects Buzen Kokura and Nagasaki. At its starting point, 'Kokura Castle Town', there is 'Tokiwa Bridge', 'Matsunamiki of Kyokuri' which retains the traces of Nagasaki Kaido, 'Tachiba Chaya Ginkgo' which was used as a resting place by various feudal lords and Nagasaki magistrates during the Sankin-kotai between Kurosaki-juku and Kiyase-juku, and 'Kiyase-juku Memorial Hall' which preserves materials from the prosperous post town of Kiyase."
R1S1BVcoBVhXvzvrvp3FA,https://www.youtube.com/watch?v=HAnv9xI2mSs,JA,河内・合馬周辺エリア,"Kawachi Reservoir, located in Yahatanihonmachi, is a reservoir built over eight years starting in 1919 to secure the supply of iron for steelmaking. The red 'Minamikawachi Bridge' in the background is designated as an important cultural property of the country. The Goma area in Kokura Minami Ward has many spots to enjoy nature, such as Goma Bamboo Grove Park, Suga Falls, and Mitake Plum Grove Park."
RUCSZvUM83FF38Zwqsfdd,https://www.youtube.com/watch?v=Ksq5TV7uv0I,JA,若松北海岸・グリーンパークほか,"Wakamatsu Ward's North Coast features the popular Waita Beach for swimming, Marine Park, and Tonda Reservoir. The Hibikinada Green Park, where you can enjoy animals and seasonal flowers, and the Hibiki Animal World, which houses about 300 kangaroos, attracts many families."
eIcTx9iLdLP7kPbCZZwQ_,https://www.youtube.com/watch?v=dJTPid61DDM,JA,ANA おとな北宗谷　ダイジェスト編,"The 'Otona Kitasoya' is a special site featuring Wakkanai City, Rishiri Island, and Rebun Island. Would you like to experience the refreshing season at Japan's northernmost point? Please use ANA flights to reach Wakkanai, the base!"
AFBAajoiS_FIz3_DZa1jK,https://www.youtube.com/watch?v=76fos4xPARU,JA,【天城峠】『伊豆の踊子』の物語をたどる旅《東京駅→修善寺駅→伊豆急下田駅》 12/12-101,"This December, I traveled to Izu in commemoration of the significant changes to the JR Limited Express service to the Izu area starting in March. I wanted to learn more about the Limited Express Odoriko, so I thoroughly read Yasunari Kawabata's novel 'The Dancing Girl of Izu' and followed a journey almost identical to his. The Yugen Onsen 'Fukudaya' where I stayed had the very room that Kawabata stayed in, and the inn itself is a splendid cultural asset dating back to the early Meiji period."
Hgr8Jl22M4qDPQCGg1f0L,https://www.youtube.com/watch?v=4_unyP61NEE,JA,高コスパ観光地 神戸市観光　六甲山・メリケン・布引の滝【スーツ休暇2019その13】東京駅→三宮駅 4/11-101,"I traveled around various places in Kobe City. I was quite tired, but it was fulfilling. If you are a man, I recommend the capsule hotel in Sannomiya."
VXLZ4-HQZNAL2XxNxK44I,https://www.youtube.com/watch?v=g8NCc3LkU3M,JA,【秋葉の火まつり・火防大祭】 in 可睡斎 2015,This is the scene of the 'Akiba Fire Festival and Fire Prevention Grand Festival 2015' held at Kasuisai in Fukuroi City.
6Z900z-ySfhfjymWzf67_,https://www.youtube.com/watch?v=5rABMKitsdk,JA,"法多山 尊永寺『桜』2016 - ""SAKURA"" cherry blossom in HATTASAN SONEIJI-","As a famous cherry blossom spot, Hattasan Soneiji has about 500 cherry trees of Somei Yoshino that bloom from late March to early April."
IECKkxHBFfb5ObAkCMMVv,https://www.youtube.com/watch?v=O0MfCuFIRxc,JA,"伊勢志摩の桜（ ""SAKURA"" CherryBlossom in Ise Shima) 2024","The Place where blooming ""SAKURA"" cherry blossoms in Iseshima.
Iseshima has beautiful spots for cherry blossoms.
We suggest feeling the spring of ISESHIMA with ""SAKURA""."
Mr3-oQNsmjUQmpjuZfPpz,https://www.youtube.com/watch?v=KGTALg2oozE,JA,【ここ日本？】とんでもない場所にある断崖絶壁の集落…。存亡の危機！限界集落から消滅集落へ…。秘境と絶景に忘れ去られた観光地 / 北海道一周の旅！オタモイ地蔵尊と廃墟（廃村）小樽市,"This time, we start our journey around Hokkaido! Hokkaido has a scale of nature that cannot be compared to Honshu. We use the Shin Nihonkai Ferry from Maizuru Port to Hokkaido. After a 21-hour boat trip, we safely land in Hokkaido! And the first place we headed to is…"
QCrDqD-LnOmOTxNSpTEp0,https://www.youtube.com/watch?v=eR_Y0XOin8Y,JA,【加速する衰退】観光地があるのに衰退していくレトロな温泉街。景観を損ねる廃墟の悪循環 / 北海道一周の旅！神の子池→摩周湖→硫黄山→川湯温泉→屈斜路湖（野湯）星野リゾート,"This time, we will visit ""Kawayu Onsen"" in Hokkaido. Located within the Akan Mashu National Park, it is a hot spring town with the best water quality and many beautiful tourist spots, yet it is declining. The ruins are prominent, causing issues with the scenery. The future development of this hot spring area is a concern."
isTpm82KqVHsUT8Gkjynx,https://www.youtube.com/watch?v=WTw4_F7em78,JA,【加速する衰退】これが奥座敷の今。廃墟と化した現役の温泉街と昭和レトロな町並み。「温根湯温泉」塩別つるつる温泉に宿泊！北海道北見市観光スポット,"This time, we will visit a hot spring town in Kitami City, Hokkaido. I am at a loss for words at the current state, which is more dilapidated than I had imagined. It was a hot spring town that has become a ruin, not just in decline. The water quality is wonderful, and it is my favorite smooth sulfur spring. I hope everyone can experience this hot spring for themselves!"
6yDABbxlybZXqF1tOwWrc,https://www.youtube.com/watch?v=i6krOQp-_nI,JA,【断崖絶壁】日本一危険な神社を雨の中攻める！北海道最古の山岳霊場で北海道最西端の「太田山神社」北海道一周の旅！秘境と絶景のパワースポット / 寺社仏閣巡り,"This time, we will visit the 'Ota Mountain Shrine', said to be the most dangerous shrine in Japan!"
M9fTmyQWCKYRiXrwV1hUM,https://www.youtube.com/watch?v=dKY30JnFPI0,JA,【都会の秘境】異世界のような神秘的な穴場の絶景を巡る旅！兵庫県神戸のパワースポット / 仏谷洞窟・勝雄不動滝・堂屋敷洞窟・須磨アルプス登山,"This time, we will explore the mystical hidden scenic spots in Kobe, Hyogo! I had no idea that such eerily mystical views existed in Kobe..."
MJRnxfVSfJRWycDqJLk4J,https://www.youtube.com/watch?v=mY35UtF_gVY,JA,【予約困難】コスパ最強、全室絶景の露天風呂付き温泉旅館にラウンジ飲み放題&食べ放題ビュッフェ！北海道洞爺湖にある「ザ・レイクスイート湖の栖」,"This time, I will stay at the hot spring inn 'The Lakesuite Lake no Su', which is located closest to Lake Toya in Hokkaido. All rooms have open-air baths, and the stunning view of Lake Toya can be seen from the guest rooms. The lounge offers unlimited drinks, and the buffet has a wide variety of menus, with the lowest price starting from 26,500 yen per person. Reservations are difficult to make in the near future."
e9CHvfbaH7xfJCsyogRNo,https://www.youtube.com/watch?v=GhzpjNPD5bk,JA,【秘境の一軒宿】秘湯と美食、野生動物に出会える大人の隠れ家 / 北海道観光スポット阿寒湖と奥屈斜路湖温泉ランプの宿森つべつ,"This time, we will stay at a secluded inn located deep in the mountains of Tsubetsu Town, Hokkaido. 86% of the area is covered by forests, making it a nature-rich place. Wild animals visit the inn, allowing for close observation."
YD2ayfmOuEqaWvRiC2_f5,https://www.youtube.com/watch?v=2xok42jr100,JA,【秘境の隠れ宿】電波の届かない山奥にポツンと佇む一軒宿。源���掛け流し、極上の秘湯！北海道の観光スポットと然別峡かんの温泉,"This time, we will visit a solitary inn located in a hidden area of Hokkaido. It is a popular hot spring inn among hot spring fans, and you can see why it is so popular with its wonderful hot springs!"
qCpdZwvTbvVMuYcaCaw8x,https://www.youtube.com/watch?v=NYZuDgsPQpI,JA,【秘境の雪見露天風呂】乳白色の秘湯と信州牛3倍盛りプラン | 雪に閉ざされた小さな温泉地。白骨温泉（長野）と旅館「小梨の湯 笹屋」,"This time, we will stay at the hidden hot spring area 'Shirakubo Onsen' located in the mountains of Matsumoto City, Nagano Prefecture. It is said that if you soak for three days, you won't catch a cold for three years, thanks to the milky white hot spring. Surrounded by nature, we will enjoy snow-viewing baths and quiet moments."
y_iSs7iyAVm6zD4K8WYKZ,https://www.youtube.com/watch?v=MUbDzXIl8qM,JA,【なぜ人気！？】廃墟化する温泉街の高級旅館に泊まってみた。巨大露天風呂付客室と日本の風情を味わえる最高の旅館「山荘天水」 と大分県のレトロな温泉街「天ヶ瀬温泉」,"This time, I will stay at Amagase Onsen in Oita Prefecture. It is a hot spring area with a history of over 1,300 years, one of the three major hot springs in Bungo, alongside Beppu and Yufuin. It is a hot spring town that combines charm and retro feel. However, due to the impact of flooding, many ryokans have gone out of business, and a quiet street lined with ruins has spread. Among them, the hot spring ryokan ""Sansou Tensui"" still boasts high popularity. We will delve into its unknown secrets."
gIy3vsZZ7DaGRjjnWwmVC,https://www.youtube.com/watch?v=8MavUoPpmKY,JA,【なぜ？】観光客がいないけど高評価の宿しかないレトロな温泉街。全室露天風呂付きの絶景旅館に宿泊してみた！秘境、湯布院の奥座敷「湯平温泉」と大分県穴場の観光スポット/湯布院峡谷、龍昇の滝,"I will stay at Yuhira Onsen, which quietly stands in the mountains of Oita Prefecture. The hot spring town with stone-paved slopes and old townscapes feels like a world from 'Spirited Away.' It is said to have inspired the anime 'Suzume's Door-Locking,' and it retains a landscape of Japan where time seems to have stopped. However, despite such a charming place, there are hardly any tourists. Many reviews are highly rated, so I decided to visit this time."
AIGKrv3CQ71unhkV5Rmqb,https://www.youtube.com/watch?v=NQlsYIJ0FhI,JA,【加速する衰退】これが奥座敷の今。廃墟とかした時が止まったレトロな温泉街。ノスタルジックで静かな穴場の秘湯で湯めぐり。熊本県「湯の鶴温泉」と旅館「あさひ荘」,"This time, we will visit Yunotsuru Onsen in Minamata City, Kumamoto Prefecture. In the hot spring town, there are hardly any tourists, and shuttered shops and ruins remain here and there. However, a retro atmosphere that feels like time has stopped drifts, and it is a hot spring town with a nostalgic charm. Please be sure to visit at least once."
Bu2WPV6agMbqYxZmrauaY,https://www.youtube.com/watch?v=BLaWegLJ_rA,JA,【コスパ最強】那須の巨大温泉宿で食べ放題＆源泉掛け流しの露天風呂付き客室に泊まる。温泉、バイキング、懐石料理が楽しめる「ホテルサンバレー那須」栃木県,"This time, we will thoroughly review the huge hot spring hotel 'Hotel Sun Valley Nasu' located in the great nature of Nasu Highland, Tochigi Prefecture! Enjoy hot springs with free-flowing source water and all-you-can-eat."
fdLtC1m9ReD0d6w9YZVMp,https://www.youtube.com/watch?v=CvIBh3RD0WI,JA,【加速する衰退】少しづつ静かになっていく…廃墟化する人気だった混浴温泉街の今。レトロと風情を持つ湯治場 / 長野県観光スポット鹿教湯温泉と「斎藤ホテル」,"This time, we will visit Shika-yu Onsen in Nagano Prefecture. While many tourist spots are bustling with inbound tourists, we went to check the current state of the hot spring town that is declining due to a decrease in visitors."
RAvYQrgk8Tnu3xXjwKIXn,https://www.youtube.com/watch?v=nNurTaJsdgM,JA,【穴場の隠れ宿】山間に佇む古民家造りの一軒宿。これは別格！秘密にしておきたい穴場の秘湯と美食。新平湯温泉旅館「松宝苑」 / 岐阜県観光スポット,"This time, we will stay at 'Shohoen' located in Shin-Hirayu Onsen, Okuhida Onsen Village, Gifu Prefecture. It is a single inn situated in the mountains surrounded by nature at an altitude of about 1000m, serving as the gateway to the Northern Alps. The building is over 100 years old, and you can spend a quiet time while enjoying the view of the Japanese garden from your room. The dinner is plentiful, and from check-in to check-out, you can enjoy the large public bath and private open-air bath, making it a must-visit for hot spring lovers. There are many popular tourist spots and hot spring areas nearby."
